emp_no,last_name,first_name,gender,salary,to_date
51150,Ferriere,Mona,M,73391,9999-01-01
88060,Ferriere,Emdad,M,72202,9999-01-01
467787,Ferriere,Xiaoqiang,M,53627,9999-01-01
413930,Ferriere,Gil,M,54945,9999-01-01
215831,Ferriere,Halsur,F,56380,9999-01-01
250339,Ferriere,Jongsuk,F,54198,9999-01-01
432810,Fetvedt,Sibyl,M,49996,9999-01-01
45844,Fetvedt,Patricia,F,40000,9999-01-01
33288,Fetvedt,Hinrich,F,40000,9999-01-01
64138,Fetvedt,Yuqun,F,83342,9999-01-01
86065,Fetvedt,Suebskul,M,40000,9999-01-01
235215,Fetvedt,Toshimori,F,40000,9999-01-01
86862,Fetvedt,Pascal,M,43765,9999-01-01
492184,Fetvedt,Malu,F,50336,9999-01-01
248572,Fetvedt,Filipp,M,95759,9999-01-01
250405,Fetvedt,Sakthirel,M,43014,9999-01-01
16539,Fetvedt,Gretta,M,40000,9999-01-01
244607,Fetvedt,Manton,M,40000,9999-01-01
44525,Fetvedt,Christophe,M,44847,9999-01-01
84917,Fetvedt,Rafael,M,76253,9999-01-01
91401,Fetvedt,Taegyun,M,40000,9999-01-01
33097,Fiebach,Kish,F,40000,9999-01-01
432324,Fiebach,True,M,40000,9999-01-01
237777,Fiebach,Anneli,F,70035,9999-01-01
64703,Fiebach,Trygve,M,47643,9999-01-01
263471,Fiebach,Candida,F,56274,9999-01-01
254084,Fiebach,Visit,F,64575,9999-01-01
50953,Fiebach,Adhemar,M,65699,9999-01-01
257920,Fiebach,Marek,M,73779,9999-01-01
259391,Fiebach,Gadiel,F,40000,9999-01-01
453509,Fiebach,Douadi,F,43136,9999-01-01
238504,Fiebach,Baruch,F,61484,9999-01-01
205653,Fiebach,Serif,M,63797,9999-01-01
221649,Fiebach,Uinam,M,85683,9999-01-01
263248,Fiebach,Jeong,F,70698,9999-01-01
404597,Fiebach,Aris,M,50488,9999-01-01
74025,Figueira,Paloma,M,40000,9999-01-01
277276,Figueira,Marsha,M,48151,9999-01-01
247056,Figueira,Syozo,M,72384,9999-01-01
98536,Figueira,Francesca,M,40000,9999-01-01
448570,Figueira,Yechiam,M,40000,9999-01-01
286221,Figueira,Shahaf,F,60414,9999-01-01
456959,Figueira,Giordano,M,57101,9999-01-01
81847,Figueira,Ymte,F,40000,9999-01-01
475724,Figueira,Susanta,M,57905,9999-01-01
236383,Figueira,Magdalena,M,40000,9999-01-01
38700,Figueira,Deniz,M,46767,9999-01-01
463019,Figueira,Jovan,M,68935,9999-01-01
437818,Figueira,Fayez,F,40000,9999-01-01
475190,Figueira,Yuqun,M,42135,9999-01-01
479720,Figueira,Sivanarayana,F,54536,9999-01-01
231202,Fioravanti,Nobuyoshi,F,40000,9999-01-01
253234,Fioravanti,Utz,F,40000,9999-01-01
103375,Fioravanti,Khue,M,76982,9999-01-01
498360,Fioravanti,Tomokazu,M,68307,9999-01-01
488360,Fioravanti,Roselyn,M,80839,9999-01-01
477348,Fioravanti,Clyde,F,46041,9999-01-01
80955,Fioravanti,Marc,F,40000,9999-01-01
253002,Fioravanti,Niteen,F,40000,9999-01-01
32858,Fioravanti,Tesuro,M,45763,9999-01-01
274996,Fioravanti,Abdelghani,F,40000,9999-01-01
294563,Fioravanti,Jeane,F,70761,9999-01-01
495811,Fioravanti,Golgen,M,55622,9999-01-01
437539,Fioravanti,Owen,M,55422,9999-01-01
69665,Fioravanti,Uzi,M,94554,9999-01-01
474990,Fioravanti,Ewing,M,46668,9999-01-01
29690,Fioravanti,Eran,M,90555,9999-01-01
226526,Fiutem,Lobel,M,66607,9999-01-01
88340,Fiutem,Gad,M,93555,9999-01-01
474447,Fiutem,Taizo,F,40000,9999-01-01
433251,Fiutem,Yuriy,M,50291,9999-01-01
57919,Fiutem,Eckart,F,74442,9999-01-01
86906,Fiutem,Adel,F,40433,9999-01-01
481079,Fiutem,Sibyl,M,82735,9999-01-01
42828,Fiutem,Val,F,50054,9999-01-01
280229,Fiutem,Tooru,F,40000,9999-01-01
464604,Fiutem,Tsutomu,M,51562,9999-01-01
74342,Fiutem,Jamaludin,M,87368,9999-01-01
293272,Fiutem,Jacopo,F,57120,9999-01-01
280721,Fiutem,Arumugam,M,67532,9999-01-01
92089,Fiutem,Youjian,M,44320,9999-01-01
446178,Fiutem,Georg,F,53243,9999-01-01
17834,Fiutem,Zhilian,M,40000,9999-01-01
76979,Fiutem,Claude,M,52198,9999-01-01
54042,Fiutem,Leandro,M,40000,9999-01-01
249559,Flanders,Yuichiro,M,40000,9999-01-01
214522,Flanders,Otmar,F,40000,9999-01-01
430512,Flanders,Richara,F,40000,9999-01-01
286423,Flanders,Dietrich,M,100936,9999-01-01
98377,Flanders,Steve,F,64051,9999-01-01
219396,Flanders,Miomir,M,40000,9999-01-01
252351,Flanders,Kersti,M,40000,9999-01-01
415994,Flanders,Qunsheng,F,40000,9999-01-01
270765,Flanders,Stafford,F,54482,9999-01-01
459127,Flanders,Gill,M,62887,9999-01-01
28653,Flanders,Pranay,F,40000,9999-01-01
258009,Flanders,Renee,M,40000,9999-01-01
416396,Flanders,Oldrich,F,77174,9999-01-01
202063,Flanders,Xiaoqiu,M,54353,9999-01-01
421546,Flanders,Barun,M,50925,9999-01-01
27626,Flanders,Vishu,M,55682,9999-01-01
14908,Flanders,Kerhong,F,40000,9999-01-01
279064,Flanders,Stella,M,56330,9999-01-01
62930,Flanders,Fumiyo,F,41842,9999-01-01
82568,Flanders,Giri,F,66444,9999-01-01
66686,Flanders,Gopalakrishnan,F,40000,9999-01-01
471799,Flanders,Heather,M,41935,9999-01-01
29722,Flanders,Aron,M,54348,9999-01-01
440587,Flasterstein,Lijia,M,54060,9999-01-01
45377,Flasterstein,Temple,F,40977,9999-01-01
459692,Flasterstein,Kyoichi,F,71777,9999-01-01
244361,Flasterstein,Shuzo,M,40000,9999-01-01
203476,Flasterstein,Abdulla,M,40000,9999-01-01
201524,Flasterstein,Felicidad,M,44027,9999-01-01
259731,Flasterstein,Masaki,M,59190,9999-01-01
276484,Flasterstein,Limsoon,M,45595,9999-01-01
27671,Flasterstein,JiYoung,M,40000,9999-01-01
247453,Flasterstein,Khoa,M,71454,9999-01-01
89362,Flasterstein,Jiafu,F,40000,9999-01-01
71522,Flasterstein,Randi,M,40000,9999-01-01
35059,Flasterstein,Vitaly,F,52725,9999-01-01
91452,Flasterstein,Nevio,F,81767,9999-01-01
70584,Flasterstein,Arun,M,48182,9999-01-01
283496,Flasterstein,Kenroku,F,69688,9999-01-01
240988,Flasterstein,Weidon,F,52688,9999-01-01
78841,Flasterstein,Aloys,M,78942,9999-01-01
279321,Flasterstein,Sukumar,M,44674,9999-01-01
34602,Flasterstein,Garnet,F,48108,9999-01-01
37023,Flasterstein,Shiv,M,77184,9999-01-01
20693,Flasterstein,Yefim,M,40000,9999-01-01
48393,Flasterstein,Kristina,M,40000,9999-01-01
95853,Flasterstein,Manton,F,40000,9999-01-01
475082,Flexer,Elvia,M,59957,9999-01-01
486249,Flexer,Claudi,F,49546,9999-01-01
452796,Flexer,Xinan,M,40000,9999-01-01
457636,Flexer,Tokuyasu,F,58503,9999-01-01
201213,Flexer,Constantijn,M,40000,9999-01-01
493378,Flexer,Demos,M,85815,9999-01-01
278721,Flexer,Tonia,M,54476,9999-01-01
83910,Flexer,Zdislav,F,58247,9999-01-01
18955,Flexer,Ziya,F,60604,9999-01-01
34928,Flexer,Anwar,F,40000,9999-01-01
209043,Flexer,Seshu,F,44557,9999-01-01
39658,Flexer,Cullen,M,40000,9999-01-01
294805,Flexer,Vishu,M,73544,9999-01-01
52310,Flexer,Yongmin,M,90318,9999-01-01
457441,Flexer,Woody,M,40000,9999-01-01
280179,Flexer,Fuqing,M,42672,9999-01-01
444388,Flexer,Gudjon,F,40000,9999-01-01
22024,Flexer,Weidon,F,41467,9999-01-01
34417,Flexer,Gio,M,53607,9999-01-01
46730,Flexer,Lakshmi,F,40000,9999-01-01
403220,Flexer,Subhankar,M,44424,9999-01-01
271703,Flowers,Debatosh,M,99281,9999-01-01
459671,Flowers,Mark,F,40000,9999-01-01
290428,Flowers,Supot,F,92505,9999-01-01
217396,Flowers,Soenke,F,40000,9999-01-01
99606,Flowers,Kamran,M,70984,9999-01-01
26252,Flowers,Haldun,F,82085,9999-01-01
211559,Flowers,Macha,M,48523,9999-01-01
448452,Flowers,Zsolt,F,54838,9999-01-01
448235,Flowers,Giao,M,63639,9999-01-01
104294,Flowers,Siddarth,M,46683,9999-01-01
65061,Flowers,Shushma,F,40000,9999-01-01
400848,Flowers,Dung,F,40000,9999-01-01
483849,Flowers,Yakichi,F,75354,9999-01-01
277612,Flowers,Lokesh,M,65517,9999-01-01
93416,Flowers,Naftaly,M,69930,9999-01-01
38076,Flowers,Kiyotoshi,M,63867,9999-01-01
485681,Flowers,Fen,M,52541,9999-01-01
244196,Flowers,Leon,M,75662,9999-01-01
429411,Flowers,Pramod,M,69292,9999-01-01
268492,Flowers,Marie,M,43829,9999-01-01
210194,Flowers,Sanjit,M,40000,9999-01-01
56938,Flowers,Thodoros,F,42399,9999-01-01
446863,Flowers,Haldon,M,40000,9999-01-01
13192,Flowers,Rosita,M,43986,9999-01-01
60960,Flowers,Chikara,F,44083,9999-01-01
45163,Flowers,Peer,M,47276,9999-01-01
233431,Flowers,Jingling,M,49460,9999-01-01
18571,Flowers,Xinglin,M,70621,9999-01-01
414269,Flowers,Jamaludin,M,51323,9999-01-01
76985,Fontan,Amalendu,M,40000,9999-01-01
245833,Fontan,Francesca,M,40000,9999-01-01
268489,Fontan,Zita,F,40000,9999-01-01
486974,Fontan,Hironobu,F,40000,9999-01-01
33768,Fontan,Karoline,M,40000,9999-01-01
228895,Fontan,Ugo,F,58478,9999-01-01
495073,Fontan,Toshimori,M,51291,9999-01-01
37281,Fontan,Gita,F,69468,9999-01-01
83797,Fontan,Kazuhisa,F,58691,9999-01-01
37260,Fontan,Sham,F,40795,9999-01-01
201157,Fontan,Jasminko,F,46156,9999-01-01
99182,Fontan,Jaques,M,57476,9999-01-01
403887,Fontan,Gilbert,M,40000,9999-01-01
487790,Fontan,Kolar,M,40000,9999-01-01
489269,Fontan,Gully,M,40000,9999-01-01
436904,Fontan,Tse,F,86974,9999-01-01
479645,Fontan,Ravishankar,M,40000,9999-01-01
78082,Fontan,Dung,M,67886,9999-01-01
91341,Fontan,Weiru,M,40000,9999-01-01
43806,Fontan,Chenye,M,40000,9999-01-01
97077,Fontan,Subbu,F,40000,9999-01-01
415123,Fontet,Fatemeh,M,40000,9999-01-01
21987,Fontet,Dipankar,M,56799,9999-01-01
228500,Fontet,Martial,M,50587,9999-01-01
294846,Fontet,Trygve,F,53791,9999-01-01
454987,Fontet,Akemi,F,68570,9999-01-01
233681,Fontet,Adam,M,40000,9999-01-01
16852,Fontet,Yefim,F,48864,9999-01-01
105093,Fontet,Lalit,M,55151,9999-01-01
452326,Fontet,Sugwoo,F,40000,9999-01-01
235291,Fontet,Arto,F,45862,9999-01-01
495287,Fontet,Babette,F,56949,9999-01-01
81286,Fontet,Richara,F,40000,9999-01-01
261786,Fontet,Pantung,F,48557,9999-01-01
464640,Fontet,Elvia,F,63739,9999-01-01
481273,Fontet,Halsur,M,49045,9999-01-01
473502,Fontet,Satyanarayana,M,40000,9999-01-01
288032,Fontet,Gaurav,M,46141,9999-01-01
48337,Fontet,Martine,M,44139,9999-01-01
272272,Fontet,Ziva,F,40000,9999-01-01
492883,Fontet,Kwangho,F,47650,9999-01-01
496739,Fontet,Raimond,M,64953,9999-01-01
462186,Fontet,Mikhail,M,72586,9999-01-01
284394,Fontet,Collette,F,44523,9999-01-01
287723,Fontet,Subhada,M,58753,9999-01-01
29178,Foong,Hairong,M,50500,9999-01-01
278181,Foong,Selwyn,M,56239,9999-01-01
491987,Foong,Francoise,F,48634,9999-01-01
22935,Foong,Toshimo,M,40000,9999-01-01
452096,Foong,Jahangir,M,47296,9999-01-01
11607,Foong,Tomokazu,F,49584,9999-01-01
423424,Foong,Nobuyoshi,F,76801,9999-01-01
253832,Foong,Jixiang,F,42277,9999-01-01
239021,Foong,Christ,F,74128,9999-01-01
209602,Foong,Stamatina,F,43887,9999-01-01
285627,Foong,Dzung,M,55352,9999-01-01
464200,Foong,Junichi,M,70792,9999-01-01
490750,Foong,Huican,F,40000,9999-01-01
403897,Foong,Yoshinari,F,40000,9999-01-01
470150,Foong,Richard,M,77765,9999-01-01
427658,Foong,Uriel,M,50147,9999-01-01
442679,Foote,Patricio,M,56969,9999-01-01
221946,Foote,Kazuhira,M,53906,9999-01-01
415796,Foote,Rance,F,54890,9999-01-01
469319,Foote,Uinam,F,40000,9999-01-01
454627,Foote,Nathan,M,51005,9999-01-01
84419,Foote,Hailing,M,40000,9999-01-01
465391,Foote,Dipankar,M,40000,9999-01-01
60782,Foote,Janalee,M,42016,9999-01-01
297304,Foote,Sukumar,M,43697,9999-01-01
63612,Foote,Berto,M,50531,9999-01-01
425181,Foote,Roselyn,M,49703,9999-01-01
10990,Foote,Shin,M,40000,9999-01-01
60858,Foote,Elgin,F,42338,9999-01-01
13238,Foote,Ebru,F,40000,9999-01-01
12795,Fordan,Masoud,M,56969,9999-01-01
289025,Fordan,Feixiong,M,50874,9999-01-01
105789,Fordan,Qingxiang,M,59645,9999-01-01
417286,Fordan,Mabo,F,40431,9999-01-01
28715,Fordan,Bikash,M,40000,9999-01-01
50351,Fordan,Shahaf,M,52431,9999-01-01
481502,Fordan,Bikash,F,40000,9999-01-01
280197,Fordan,Panayotis,M,40000,9999-01-01
407389,Fordan,Garnet,M,40000,9999-01-01
99557,Fordan,Arlette,F,40000,9999-01-01
247442,Fordan,Mantis,M,40000,9999-01-01
246077,Fordan,Berni,F,40000,9999-01-01
262506,Fordan,Masamitsu,F,71802,9999-01-01
11197,Fordan,Tadahiro,M,88741,9999-01-01
73352,Fortenbacher,Boutros,M,40000,9999-01-01
47084,Fortenbacher,Toshimori,M,44471,9999-01-01
58099,Fortenbacher,Yunming,F,61351,9999-01-01
25070,Fortenbacher,Morris,M,51459,9999-01-01
412129,Fortenbacher,Sanjeeva,M,40000,9999-01-01
81553,Fortenbacher,Adin,M,40000,9999-01-01
103753,Fortenbacher,Faiza,F,40000,9999-01-01
496944,Fortenbacher,Denis,M,40000,9999-01-01
438519,Fortenbacher,Kyoichi,M,72418,9999-01-01
290463,Fortenbacher,Candido,M,82281,9999-01-01
291217,Fortenbacher,Zhilian,M,62251,9999-01-01
256626,Fortenbacher,Yurii,F,40000,9999-01-01
226884,Fortenbacher,Adam,M,40000,9999-01-01
489835,Fortenbacher,Chinho,M,40000,9999-01-01
214506,Fortenbacher,Vishv,F,57597,9999-01-01
217961,Fortenbacher,Makato,F,55578,9999-01-01
203933,Fortenbacher,Bowen,M,66712,9999-01-01
287986,Fortenbacher,Conrado,F,40000,9999-01-01
274181,Fortenbacher,Yechezkel,M,62131,9999-01-01
42221,Fortenbacher,Godehard,F,52005,9999-01-01
94422,Fortenbacher,Ayakannu,F,59735,9999-01-01
100497,Fortenbacher,Tze,M,40000,9999-01-01
50198,Fortenbacher,Prasadram,F,52127,9999-01-01
231424,Fortenbacher,Dayanand,M,69306,9999-01-01
485476,Fortenbacher,Wilmer,M,47900,9999-01-01
246984,Fraisse,Taizo,M,40000,9999-01-01
490462,Fraisse,Manibrata,M,40000,9999-01-01
451199,Fraisse,Masanao,F,40000,9999-01-01
405443,Fraisse,Younwoo,M,43563,9999-01-01
267280,Fraisse,Josyula,M,40016,9999-01-01
488336,Fraisse,Elgin,M,67727,9999-01-01
58576,Fraisse,Xianlong,M,52093,9999-01-01
283393,Fraisse,Gladys,M,43933,9999-01-01
103605,Fraisse,Alagu,M,51576,9999-01-01
470212,Fraisse,Mark,F,48126,9999-01-01
489280,Fraisse,Kristen,M,54746,9999-01-01
60246,Fraisse,Honesty,F,59604,9999-01-01
59611,Fraisse,Wanqing,F,85607,9999-01-01
212112,Fraisse,Radhakrishnan,M,40000,9999-01-01
53273,Fraisse,Moon,M,53161,9999-01-01
25050,Fraisse,Jahangir,M,40000,9999-01-01
412454,Fraisse,Dmitri,F,60835,9999-01-01
499862,Fraisse,Armond,M,67725,9999-01-01
93020,Fraisse,Masako,M,44947,9999-01-01
94028,Fraisse,Bernt,F,58868,9999-01-01
292989,Fraisse,Dipayan,F,40000,9999-01-01
421902,Francisci,Ingmar,M,40000,9999-01-01
429659,Francisci,Jongsuk,F,44515,9999-01-01
427554,Francisci,Froduald,M,40000,9999-01-01
25401,Francisci,Arunachalam,F,58499,9999-01-01
406304,Francisci,Kauko,M,59941,9999-01-01
420428,Francisci,Behnaam,F,61072,9999-01-01
241126,Francisci,Masamitsu,F,87358,9999-01-01
233981,Francisci,Angel,M,52266,9999-01-01
222764,Francisci,Kristina,M,56576,9999-01-01
68964,Francisci,Fai,M,60946,9999-01-01
81167,Francisci,Yurij,F,68390,9999-01-01
51313,Francisci,Alois,M,46459,9999-01-01
19640,Francisci,Tonny,M,71369,9999-01-01
433663,Francisci,Arnd,M,56560,9999-01-01
263730,Frezza,Huai,F,40000,9999-01-01
23930,Frezza,Sreenivas,F,40000,9999-01-01
47988,Frezza,Mohan,M,53008,9999-01-01
262348,Frezza,Aksel,F,53824,9999-01-01
249457,Frezza,Gonzalo,F,40000,9999-01-01
480106,Frezza,Brewster,F,68625,9999-01-01
449675,Frezza,Ottavia,M,40000,9999-01-01
209322,Frezza,Xumin,M,40000,9999-01-01
496878,Frezza,Dante,F,50489,9999-01-01
299634,Frezza,Freyja,F,82909,9999-01-01
465295,Frezza,Huai,F,59846,9999-01-01
40168,Frezza,Miquel,F,40000,9999-01-01
106457,Frezza,Toshimitsu,M,46491,9999-01-01
46755,Frezza,Jenwei,F,66106,9999-01-01
200476,Frezza,Vishwani,M,43907,9999-01-01
226568,Frezza,Deniz,M,52504,9999-01-01
237064,Frezza,Shrikanth,M,49635,9999-01-01
58427,Frezza,Guozhong,F,57577,9999-01-01
210251,Frezza,Fay,M,52279,9999-01-01
407487,Frezza,Aloys,M,40000,9999-01-01
46635,Frezza,Saeed,F,54001,9999-01-01
432088,Frezza,Tristan,M,50461,9999-01-01
208900,Frezza,Jayson,M,40000,9999-01-01
31058,Frezza,Abdulah,M,41299,9999-01-01
276056,Frezza,Piyawadee,M,40000,9999-01-01
57603,Frezza,Arunas,F,61488,9999-01-01
79026,Frijda,Armond,F,54761,9999-01-01
66183,Frijda,Ortrud,F,40000,9999-01-01
25393,Frijda,Claudi,F,65677,9999-01-01
249923,Frijda,Bowen,M,59199,9999-01-01
97091,Frijda,Juichirou,M,64700,9999-01-01
51218,Frijda,Shir,F,40000,9999-01-01
258157,Frijda,Tetsushi,F,57812,9999-01-01
88661,Frijda,Moheb,F,45953,9999-01-01
401678,Frijda,Tomofumi,M,62161,9999-01-01
10372,Frijda,Anneli,F,54505,9999-01-01
12734,Frijda,Gil,M,40000,9999-01-01
83477,Frijda,Jayson,M,53572,9999-01-01
23857,Frijda,Kristen,M,46531,9999-01-01
279186,Frijda,Valery,M,40000,9999-01-01
80717,Frijda,Valdiodio,F,52990,9999-01-01
434238,Frijda,Stein,M,57085,9999-01-01
297497,Frijda,Dulce,M,53595,9999-01-01
20334,Frijda,Miquel,F,42423,9999-01-01
77613,Frijda,Stabislas,M,40000,9999-01-01
71758,Frijda,Munehiko,F,47473,9999-01-01
469944,Frijda,Tianruo,M,61491,9999-01-01
210129,Frijda,Aamer,F,40000,9999-01-01
204530,Fritzsche,Changho,M,40000,9999-01-01
436514,Fritzsche,Mahendra,M,52379,9999-01-01
268139,Fritzsche,Ramachenga,M,40000,9999-01-01
241463,Fritzsche,Tadahiko,M,40000,9999-01-01
434505,Fritzsche,Jianhua,F,40000,9999-01-01
77081,Fritzsche,Rance,M,55308,9999-01-01
76521,Fritzsche,Uinam,M,40000,9999-01-01
423938,Fritzsche,Sham,M,40000,9999-01-01
466408,Fritzsche,Tremaine,F,40000,9999-01-01
40834,Fritzsche,Elzbieta,F,42735,9999-01-01
70197,Fritzsche,Nishit,M,40000,9999-01-01
64556,Fritzsche,Xiaopeng,F,40000,9999-01-01
247858,Fritzsche,Conor,M,70843,9999-01-01
412444,Fritzsche,Gio,M,53835,9999-01-01
484946,Fritzsche,Narain,F,41272,9999-01-01
432048,Fritzsche,Feipei,F,48922,9999-01-01
445910,Fritzsche,Patricia,M,53423,9999-01-01
275865,Fritzsche,Joydip,M,40000,9999-01-01
239944,Fritzsche,Mariangiola,F,80002,9999-01-01
206815,Frolund,Insup,F,76749,9999-01-01
87751,Frolund,Lakshmi,M,55495,9999-01-01
86561,Frolund,Thodoros,F,42797,9999-01-01
85526,Frolund,Tzvetan,F,40000,9999-01-01
62387,Frolund,Toney,M,42951,9999-01-01
30769,Frolund,Berry,M,83160,9999-01-01
463093,Frolund,Evgueni,F,53053,9999-01-01
483662,Frolund,Otmar,F,40000,9999-01-01
440551,Frolund,Unal,M,40000,9999-01-01
105809,Frolund,Remko,M,40000,9999-01-01
299950,Frolund,Tran,M,40000,9999-01-01
292752,Frolund,Jianhao,M,43166,9999-01-01
45070,Frolund,Ennio,F,40000,9999-01-01
72683,Frolund,Tristan,F,40000,9999-01-01
243592,Frolund,Radhia,M,59404,9999-01-01
228889,Frolund,Mircea,M,40000,9999-01-01
202750,Frolund,Constantijn,M,40000,9999-01-01
283649,Frolund,Maren,F,65175,9999-01-01
297273,Frolund,Tokuyasu,F,72297,9999-01-01
59826,Frolund,Martien,M,72914,9999-01-01
251419,Frolund,True,F,40000,9999-01-01
31128,Frolund,Serif,M,67108,9999-01-01
427010,Frolund,Mingsen,F,70660,9999-01-01
221888,Frolund,Nathalie,M,52851,9999-01-01
492614,Frolund,Xiaoshan,M,79697,9999-01-01
264292,Frolund,Boguslaw,M,60054,9999-01-01
84773,Frolund,Naraig,M,44886,9999-01-01
103938,Frolund,Toshimi,M,40000,9999-01-01
223493,Frolund,Maja,F,44318,9999-01-01
492025,Frolund,Yishai,M,48727,9999-01-01
208994,Fujisaki,Haldon,F,40000,9999-01-01
468689,Fujisaki,Vitali,M,52516,9999-01-01
422481,Fujisaki,Irene,M,40000,9999-01-01
102162,Fujisaki,Nevin,F,40000,9999-01-01
270109,Fujisaki,Mara,F,40000,9999-01-01
236373,Fujisaki,Mahendra,M,59281,9999-01-01
51311,Fujisaki,Guadalupe,F,56793,9999-01-01
294681,Fujisaki,Maria,M,40000,9999-01-01
483466,Fujisaki,Leszek,M,55466,9999-01-01
453639,Fujisaki,Magy,M,40000,9999-01-01
440291,Fujisaki,Masasuke,F,42703,9999-01-01
13232,Fujisaki,Mitchel,F,40000,9999-01-01
479290,Fujisaki,Lobel,M,49061,9999-01-01
451098,Fujisaki,Pragnesh,M,50853,9999-01-01
267295,Fujisaki,Guiseppe,F,78325,9999-01-01
403501,Fujisaki,Hatsukazu,M,80266,9999-01-01
406356,Fujisaki,Otmar,M,40000,9999-01-01
25475,Fujisaki,Flemming,M,40000,9999-01-01
436243,Fujisaki,Evgueni,M,48717,9999-01-01
244019,Fujisaki,Syozo,M,40000,9999-01-01
35776,Fujisaki,Martien,M,53730,9999-01-01
458931,Fujisaki,Guiseppe,M,40000,9999-01-01
109795,Fujisaki,Francoise,F,73482,9999-01-01
19511,Fujisaki,Jamaludin,F,69281,9999-01-01
35865,Fujisaki,Claudi,F,40000,9999-01-01
36266,Fujisaki,Elvia,M,43701,9999-01-01
210764,Fujisaki,Eberhardt,M,80622,9999-01-01
483821,Fujisaki,Arunachalam,M,89789,9999-01-01
65595,Fujisaki,Kasidit,F,51388,9999-01-01
103589,Fujisaki,Ipke,M,80369,9999-01-01
234962,Fujisaki,Greger,F,49911,9999-01-01
220834,Fujisaki,Leandro,M,53637,9999-01-01
297693,Fujisaki,Collette,M,45671,9999-01-01
471550,Fujisaki,Sadegh,M,63194,9999-01-01
64761,Fujisaki,Dekang,F,48160,9999-01-01
11568,Fujisaki,Martins,M,54673,9999-01-01
75218,Fujisawa,Jaroslava,F,51557,9999-01-01
13859,Fujisawa,Anoosh,M,40000,9999-01-01
218878,Fujisawa,Pranay,F,49188,9999-01-01
498090,Fujisawa,Marc,F,40000,9999-01-01
52812,Fujisawa,Jaber,F,83882,9999-01-01
64158,Fujisawa,Yechiam,F,71989,9999-01-01
400809,Fujisawa,Hisao,M,80990,9999-01-01
415865,Fujisawa,Beshir,M,44474,9999-01-01
20245,Fujisawa,Halsur,F,53786,9999-01-01
18979,Fujisawa,Girolamo,M,76060,9999-01-01
292578,Fujisawa,Berhard,F,40000,9999-01-01
252410,Fujisawa,Sukumar,M,40000,9999-01-01
449323,Fujisawa,Woody,M,40000,9999-01-01
10198,Furedi,Pranav,M,44076,9999-01-01
53090,Furedi,Kazuhisa,M,61937,9999-01-01
70614,Furedi,Nevio,M,41854,9999-01-01
106255,Furedi,Luigi,M,71684,9999-01-01
226878,Furedi,Abdulah,F,86694,9999-01-01
230213,Furedi,Yishai,F,40000,9999-01-01
238900,Furedi,Yaghout,M,40000,9999-01-01
283160,Furedi,Marsha,M,40000,9999-01-01
414786,Furedi,Guiseppe,F,52592,9999-01-01
450822,Furedi,Wuxu,F,40000,9999-01-01
271763,Furedi,Alois,F,40000,9999-01-01
43878,Furedi,Karoline,F,40000,9999-01-01
106721,Furedi,Shigehiro,F,53043,9999-01-01
466247,Furedi,Zongyan,F,54865,9999-01-01
237445,Furedi,Beshir,M,49551,9999-01-01
423005,Furedi,Chenyi,F,68331,9999-01-01
405200,Furedi,Charmane,F,60590,9999-01-01
495804,Furedi,Xudong,M,45640,9999-01-01
477194,Furedi,Xianlong,M,49694,9999-01-01
206732,Furedi,Renny,M,45866,9999-01-01
488104,Furedi,Wonhee,F,55436,9999-01-01
287556,Furedi,Sachar,M,59130,9999-01-01
109465,Furedi,Shaowei,M,49234,9999-01-01
404674,Furedi,Rajmohan,F,53382,9999-01-01
223927,Furudate,Bernice,M,40000,9999-01-01
75722,Furudate,Poorav,F,45530,9999-01-01
215326,Furudate,Danae,M,58948,9999-01-01
477880,Furudate,Arvind,F,40000,9999-01-01
452399,Furudate,Ugo,M,58736,9999-01-01
239650,Furudate,Yuuichi,M,51774,9999-01-01
235236,Furudate,Kotesh,M,66177,9999-01-01
286550,Furudate,Ghassan,M,40000,9999-01-01
269049,Furudate,Felicidad,M,85049,9999-01-01
401705,Furudate,Nechama,F,48631,9999-01-01
92251,Furudate,Jianhao,M,64631,9999-01-01
55450,Furudate,Vishv,M,40000,9999-01-01
490698,Furudate,Shan,M,85410,9999-01-01
419521,Furudate,Takushi,F,61630,9999-01-01
56272,Furudate,Tremaine,M,40000,9999-01-01
260359,Furudate,Kensyu,M,40000,9999-01-01
280941,Furudate,Taisook,M,40000,9999-01-01
77541,Furudate,Hideo,M,67940,9999-01-01
218275,Furudate,Mayuri,M,40000,9999-01-01
218562,Furudate,Arvin,F,40000,9999-01-01
457541,Furudate,Jovan,M,40000,9999-01-01
456783,Furudate,Shaunak,F,64337,9999-01-01
473038,Furudate,Radhika,F,40000,9999-01-01
434896,Furudate,Zhensheng,F,40000,9999-01-01
254247,Furudate,Van,M,106503,9999-01-01
274836,Furudate,Almudena,M,40090,9999-01-01
66380,Furudate,Sumant,M,40000,9999-01-01
48092,Furudate,Shuichi,F,90583,9999-01-01
421986,Furudate,Gritta,M,63207,9999-01-01
264415,Furudate,Uzi,M,59936,9999-01-01
489325,Furudate,Qiwen,M,40103,9999-01-01
50899,Gadepally,Pintsang,M,69445,9999-01-01
420596,Gadepally,Tianruo,F,40000,9999-01-01
229446,Gadepally,Kazuhiko,F,49889,9999-01-01
229340,Gadepally,Gor,M,40000,9999-01-01
417477,Gadepally,Abdelkader,F,40000,9999-01-01
